identity,tip_company,transactions,tipped_transactions
8ebFZA8NPLBZD91CwsG1HWQsa2B5Ludgdyf5Hi3sYhhs,AstraLane,106,106
8ebFZA8NPLBZD91CwsG1HWQsa2B5Ludgdyf5Hi3sYhhs,BloxRoute,3,3
8ebFZA8NPLBZD91CwsG1HWQsa2B5Ludgdyf5Hi3sYhhs,Falcon,226,226
8ebFZA8NPLBZD91CwsG1HWQsa2B5Ludgdyf5Hi3sYhhs,Flashblock,1,1
8ebFZA8NPLBZD91CwsG1HWQsa2B5Ludgdyf5Hi3sYhhs,Helius,266,266
8ebFZA8NPLBZD91CwsG1HWQsa2B5Ludgdyf5Hi3sYhhs,Jito,103,103
8ebFZA8NPLBZD91CwsG1HWQsa2B5Ludgdyf5Hi3sYhhs,Moon,1,1
8ebFZA8NPLBZD91CwsG1HWQsa2B5Ludgdyf5Hi3sYhhs,Nextblock,34,34
8ebFZA8NPLBZD91CwsG1HWQsa2B5Ludgdyf5Hi3sYhhs,NodeOne,230,230
8ebFZA8NPLBZD91CwsG1HWQsa2B5Ludgdyf5Hi3sYhhs,Soyas,4,4
8ebFZA8NPLBZD91CwsG1HWQsa2B5Ludgdyf5Hi3sYhhs,Stellium,137,137
8ebFZA8NPLBZD91CwsG1HWQsa2B5Ludgdyf5Hi3sYhhs,Temporal,92,92
8ebFZA8NPLBZD91CwsG1HWQsa2B5Ludgdyf5Hi3sYhhs,blockRazor,6,6
8ebFZA8NPLBZD91CwsG1HWQsa2B5Ludgdyf5Hi3sYhhs,blockrazor,15,15
8ebFZA8NPLBZD91CwsG1HWQsa2B5Ludgdyf5Hi3sYhhs,blocksprint,101,101
8ebFZA8NPLBZD91CwsG1HWQsa2B5Ludgdyf5Hi3sYhhs,bloxroute,78,78
8ebFZA8NPLBZD91CwsG1HWQsa2B5Ludgdyf5Hi3sYhhs,landX,250,250
8ebFZA8NPLBZD91CwsG1HWQsa2B5Ludgdyf5Hi3sYhhs,stellium,424,424
8hAYbagNt7CMBooFfqVJhBgLqLffpjXTWJMk8yybjJsN,(none),902,0
8hAYbagNt7CMBooFfqVJhBgLqLffpjXTWJMk8yybjJsN,0slot,47,47
8hAYbagNt7CMBooFfqVJhBgLqLffpjXTWJMk8yybjJsN,AstraLane,194,194
8hAYbagNt7CMBooFfqVJhBgLqLffpjXTWJMk8yybjJsN,BloxRoute,1,1
8hAYbagNt7CMBooFfqVJhBgLqLffpjXTWJMk8yybjJsN,Falcon,327,327
8hAYbagNt7CMBooFfqVJhBgLqLffpjXTWJMk8yybjJsN,Helius,291,291
8hAYbagNt7CMBooFfqVJhBgLqLffpjXTWJMk8yybjJsN,Jito,64,64
8hAYbagNt7CMBooFfqVJhBgLqLffpjXTWJMk8yybjJsN,Moon,1,1
8hAYbagNt7CMBooFfqVJhBgLqLffpjXTWJMk8yybjJsN,Nextblock,39,39
8hAYbagNt7CMBooFfqVJhBgLqLffpjXTWJMk8yybjJsN,NodeOne,57,57
8hAYbagNt7CMBooFfqVJhBgLqLffpjXTWJMk8yybjJsN,Soyas,8,8
8hAYbagNt7CMBooFfqVJhBgLqLffpjXTWJMk8yybjJsN,Stellium,196,196
8hAYbagNt7CMBooFfqVJhBgLqLffpjXTWJMk8yybjJsN,Temporal,167,167
8hAYbagNt7CMBooFfqVJhBgLqLffpjXTWJMk8yybjJsN,blockRazor,7,7
8hAYbagNt7CMBooFfqVJhBgLqLffpjXTWJMk8yybjJsN,blockrazor,18,18
8hAYbagNt7CMBooFfqVJhBgLqLffpjXTWJMk8yybjJsN,blocksprint,119,119
8hAYbagNt7CMBooFfqVJhBgLqLffpjXTWJMk8yybjJsN,bloxroute,157,157
8hAYbagNt7CMBooFfqVJhBgLqLffpjXTWJMk8yybjJsN,landX,412,412
8hAYbagNt7CMBooFfqVJhBgLqLffpjXTWJMk8yybjJsN,stellium,602,602
8nbE53mcKhy74HLiGZ1q5HRocwiCvgh49csSaHSdtukr,(none),683,0
8nbE53mcKhy74HLiGZ1q5HRocwiCvgh49csSaHSdtukr,0slot,44,44
8nbE53mcKhy74HLiGZ1q5HRocwiCvgh49csSaHSdtukr,AstraLane,107,107
8nbE53mcKhy74HLiGZ1q5HRocwiCvgh49csSaHSdtukr,BloxRoute,3,3
8nbE53mcKhy74HLiGZ1q5HRocwiCvgh49csSaHSdtukr,Falcon,149,149
8nbE53mcKhy74HLiGZ1q5HRocwiCvgh49csSaHSdtukr,Helius,300,300
8nbE53mcKhy74HLiGZ1q5HRocwiCvgh49csSaHSdtukr,Jito,38,38
8nbE53mcKhy74HLiGZ1q5HRocwiCvgh49csSaHSdtukr,Nextblock,40,40
8nbE53mcKhy74HLiGZ1q5HRocwiCvgh49csSaHSdtukr,NodeOne,127,127
8nbE53mcKhy74HLiGZ1q5HRocwiCvgh49csSaHSdtukr,Soyas,16,16
8nbE53mcKhy74HLiGZ1q5HRocwiCvgh49csSaHSdtukr,Stellium,129,129
8nbE53mcKhy74HLiGZ1q5HRocwiCvgh49csSaHSdtukr,Temporal,84,84
8nbE53mcKhy74HLiGZ1q5HRocwiCvgh49csSaHSdtukr,blockRazor,6,6
8nbE53mcKhy74HLiGZ1q5HRocwiCvgh49csSaHSdtukr,blockrazor,14,14
8nbE53mcKhy74HLiGZ1q5HRocwiCvgh49csSaHSdtukr,blocksprint,60,60
8nbE53mcKhy74HLiGZ1q5HRocwiCvgh49csSaHSdtukr,bloxroute,69,69
8nbE53mcKhy74HLiGZ1q5HRocwiCvgh49csSaHSdtukr,landX,228,228
8nbE53mcKhy74HLiGZ1q5HRocwiCvgh49csSaHSdtukr,stellium,390,390
8pyp3vfVPRziYdAYEyqkwytdBbdVbQmHqfQAVDcRV3w,(none),1039,0
8pyp3vfVPRziYdAYEyqkwytdBbdVbQmHqfQAVDcRV3w,0slot,62,62
8pyp3vfVPRziYdAYEyqkwytdBbdVbQmHqfQAVDcRV3w,AstraLane,92,92
8pyp3vfVPRziYdAYEyqkwytdBbdVbQmHqfQAVDcRV3w,BloxRoute,1,1
8pyp3vfVPRziYdAYEyqkwytdBbdVbQmHqfQAVDcRV3w,Falcon,161,161
8pyp3vfVPRziYdAYEyqkwytdBbdVbQmHqfQAVDcRV3w,Flashblock,3,3
8pyp3vfVPRziYdAYEyqkwytdBbdVbQmHqfQAVDcRV3w,Helius,383,383
8pyp3vfVPRziYdAYEyqkwytdBbdVbQmHqfQAVDcRV3w,Jito,100,100
8pyp3vfVPRziYdAYEyqkwytdBbdVbQmHqfQAVDcRV3w,Nextblock,37,37
8pyp3vfVPRziYdAYEyqkwytdBbdVbQmHqfQAVDcRV3w,NodeOne,129,129
8pyp3vfVPRziYdAYEyqkwytdBbdVbQmHqfQAVDcRV3w,Soyas,6,6
8pyp3vfVPRziYdAYEyqkwytdBbdVbQmHqfQAVDcRV3w,Stellium,103,103
8pyp3vfVPRziYdAYEyqkwytdBbdVbQmHqfQAVDcRV3w,Temporal,86,86
8pyp3vfVPRziYdAYEyqkwytdBbdVbQmHqfQAVDcRV3w,blockRazor,3,3
8pyp3vfVPRziYdAYEyqkwytdBbdVbQmHqfQAVDcRV3w,blockrazor,16,16
8pyp3vfVPRziYdAYEyqkwytdBbdVbQmHqfQAVDcRV3w,blocksprint,56,56
8pyp3vfVPRziYdAYEyqkwytdBbdVbQmHqfQAVDcRV3w,bloxroute,32,31
8pyp3vfVPRziYdAYEyqkwytdBbdVbQmHqfQAVDcRV3w,landX,259,259
8pyp3vfVPRziYdAYEyqkwytdBbdVbQmHqfQAVDcRV3w,stellium,370,370
8tjFeSApQ85ThoQXT28acfF2KUfQr3TvTdirSkzNnYC7,(none),3072,0
8tjFeSApQ85ThoQXT28acfF2KUfQr3TvTdirSkzNnYC7,0slot,372,372
8tjFeSApQ85ThoQXT28acfF2KUfQr3TvTdirSkzNnYC7,AstraLane,535,535
8tjFeSApQ85ThoQXT28acfF2KUfQr3TvTdirSkzNnYC7,BloxRoute,9,9
8tjFeSApQ85ThoQXT28acfF2KUfQr3TvTdirSkzNnYC7,Falcon,261,261
8tjFeSApQ85ThoQXT28acfF2KUfQr3TvTdirSkzNnYC7,Flashblock,2,2
8tjFeSApQ85ThoQXT28acfF2KUfQr3TvTdirSkzNnYC7,Helius,1774,1774
8tjFeSApQ85ThoQXT28acfF2KUfQr3TvTdirSkzNnYC7,Jito,710,710
8tjFeSApQ85ThoQXT28acfF2KUfQr3TvTdirSkzNnYC7,Moon,2,2
8tjFeSApQ85ThoQXT28acfF2KUfQr3TvTdirSkzNnYC7,Nextblock,176,176
8tjFeSApQ85ThoQXT28acfF2KUfQr3TvTdirSkzNnYC7,NodeOne,560,560
8tjFeSApQ85ThoQXT28acfF2KUfQr3TvTdirSkzNnYC7,Soyas,31,31
8tjFeSApQ85ThoQXT28acfF2KUfQr3TvTdirSkzNnYC7,Stellium,661,661
8tjFeSApQ85ThoQXT28acfF2KUfQr3TvTdirSkzNnYC7,Temporal,534,534
8tjFeSApQ85ThoQXT28acfF2KUfQr3TvTdirSkzNnYC7,blockRazor,18,18
8tjFeSApQ85ThoQXT28acfF2KUfQr3TvTdirSkzNnYC7,blockrazor,113,113
8tjFeSApQ85ThoQXT28acfF2KUfQr3TvTdirSkzNnYC7,blocksprint,310,310
8tjFeSApQ85ThoQXT28acfF2KUfQr3TvTdirSkzNnYC7,bloxroute,256,255
8tjFeSApQ85ThoQXT28acfF2KUfQr3TvTdirSkzNnYC7,landX,1479,1479
8tjFeSApQ85ThoQXT28acfF2KUfQr3TvTdirSkzNnYC7,stellium,2170,2170
8uJiHDJ1b7UDQ4KFsQGJXK9nUCkokdKRJymg1Wy9nxvM,(none),5004,0
8uJiHDJ1b7UDQ4KFsQGJXK9nUCkokdKRJymg1Wy9nxvM,0slot,388,388
8uJiHDJ1b7UDQ4KFsQGJXK9nUCkokdKRJymg1Wy9nxvM,AstraLane,671,671
8uJiHDJ1b7UDQ4KFsQGJXK9nUCkokdKRJymg1Wy9nxvM,Astralane,2,2
8uJiHDJ1b7UDQ4KFsQGJXK9nUCkokdKRJymg1Wy9nxvM,BloxRoute,13,13
8uJiHDJ1b7UDQ4KFsQGJXK9nUCkokdKRJymg1Wy9nxvM,Falcon,1105,1105
8uJiHDJ1b7UDQ4KFsQGJXK9nUCkokdKRJymg1Wy9nxvM,Flashblock,1,1
8uJiHDJ1b7UDQ4KFsQGJXK9nUCkokdKRJymg1Wy9nxvM,Helius,1758,1758
8uJiHDJ1b7UDQ4KFsQGJXK9nUCkokdKRJymg1Wy9nxvM,Jito,536,536
8uJiHDJ1b7UDQ4KFsQGJXK9nUCkokdKRJymg1Wy9nxvM,Nextblock,267,267
8uJiHDJ1b7UDQ4KFsQGJXK9nUCkokdKRJymg1Wy9nxvM,NodeOne,579,579
8uJiHDJ1b7UDQ4KFsQGJXK9nUCkokdKRJymg1Wy9nxvM,Soyas,48,48
8uJiHDJ1b7UDQ4KFsQGJXK9nUCkokdKRJymg1Wy9nxvM,Stellium,785,785
8uJiHDJ1b7UDQ4KFsQGJXK9nUCkokdKRJymg1Wy9nxvM,Temporal,543,543
8uJiHDJ1b7UDQ4KFsQGJXK9nUCkokdKRJymg1Wy9nxvM,blockRazor,37,37
8uJiHDJ1b7UDQ4KFsQGJXK9nUCkokdKRJymg1Wy9nxvM,blockrazor,98,98
8uJiHDJ1b7UDQ4KFsQGJXK9nUCkokdKRJymg1Wy9nxvM,blocksprint,502,502
8uJiHDJ1b7UDQ4KFsQGJXK9nUCkokdKRJymg1Wy9nxvM,bloxroute,172,172
8uJiHDJ1b7UDQ4KFsQGJXK9nUCkokdKRJymg1Wy9nxvM,landX,1554,1554
8uJiHDJ1b7UDQ4KFsQGJXK9nUCkokdKRJymg1Wy9nxvM,stellium,2519,2519
8uPW9msN75rfaKiwy8y8NxEX5zSk2WejtVv5YhZr3jCo,(none),688,0
8uPW9msN75rfaKiwy8y8NxEX5zSk2WejtVv5YhZr3jCo,0slot,51,51
8uPW9msN75rfaKiwy8y8NxEX5zSk2WejtVv5YhZr3jCo,AstraLane,73,73
8uPW9msN75rfaKiwy8y8NxEX5zSk2WejtVv5YhZr3jCo,Astralane,1,1
8uPW9msN75rfaKiwy8y8NxEX5zSk2WejtVv5YhZr3jCo,BloxRoute,3,3
8uPW9msN75rfaKiwy8y8NxEX5zSk2WejtVv5YhZr3jCo,Falcon,157,157
8uPW9msN75rfaKiwy8y8NxEX5zSk2WejtVv5YhZr3jCo,Helius,275,275
8uPW9msN75rfaKiwy8y8NxEX5zSk2WejtVv5YhZr3jCo,Jito,45,45
8uPW9msN75rfaKiwy8y8NxEX5zSk2WejtVv5YhZr3jCo,Moon,1,1
8uPW9msN75rfaKiwy8y8NxEX5zSk2WejtVv5YhZr3jCo,Nextblock,26,26
8uPW9msN75rfaKiwy8y8NxEX5zSk2WejtVv5YhZr3jCo,NodeOne,64,64
8uPW9msN75rfaKiwy8y8NxEX5zSk2WejtVv5YhZr3jCo,Soyas,13,13
8uPW9msN75rfaKiwy8y8NxEX5zSk2WejtVv5YhZr3jCo,Stellium,103,103
8uPW9msN75rfaKiwy8y8NxEX5zSk2WejtVv5YhZr3jCo,Temporal,70,70
8uPW9msN75rfaKiwy8y8NxEX5zSk2WejtVv5YhZr3jCo,blockRazor,6,6
8uPW9msN75rfaKiwy8y8NxEX5zSk2WejtVv5YhZr3jCo,blockrazor,14,14
8uPW9msN75rfaKiwy8y8NxEX5zSk2WejtVv5YhZr3jCo,blocksprint,190,190
8uPW9msN75rfaKiwy8y8NxEX5zSk2WejtVv5YhZr3jCo,bloxroute,57,57
8uPW9msN75rfaKiwy8y8NxEX5zSk2WejtVv5YhZr3jCo,landX,323,323
8uPW9msN75rfaKiwy8y8NxEX5zSk2WejtVv5YhZr3jCo,stellium,383,383
8vk6QpG93JSaQCSgnycBsv5qmfQBk4qC9FjNA35E5JhU,(none),1018,0
8vk6QpG93JSaQCSgnycBsv5qmfQBk4qC9FjNA35E5JhU,0slot,67,67
8vk6QpG93JSaQCSgnycBsv5qmfQBk4qC9FjNA35E5JhU,AstraLane,387,387
8vk6QpG93JSaQCSgnycBsv5qmfQBk4qC9FjNA35E5JhU,Astralane,2,2
8vk6QpG93JSaQCSgnycBsv5qmfQBk4qC9FjNA35E5JhU,BloxRoute,1,1
8vk6QpG93JSaQCSgnycBsv5qmfQBk4qC9FjNA35E5JhU,Falcon,227,227
8vk6QpG93JSaQCSgnycBsv5qmfQBk4qC9FjNA35E5JhU,Flashblock,2,2
8vk6QpG93JSaQCSgnycBsv5qmfQBk4qC9FjNA35E5JhU,Helius,338,338
8vk6QpG93JSaQCSgnycBsv5qmfQBk4qC9FjNA35E5JhU,Jito,123,123
8vk6QpG93JSaQCSgnycBsv5qmfQBk4qC9FjNA35E5JhU,Nextblock,47,47
8vk6QpG93JSaQCSgnycBsv5qmfQBk4qC9FjNA35E5JhU,NodeOne,84,84
8vk6QpG93JSaQCSgnycBsv5qmfQBk4qC9FjNA35E5JhU,Soyas,6,6
8vk6QpG93JSaQCSgnycBsv5qmfQBk4qC9FjNA35E5JhU,Stellium,166,166
8vk6QpG93JSaQCSgnycBsv5qmfQBk4qC9FjNA35E5JhU,Temporal,164,164
8vk6QpG93JSaQCSgnycBsv5qmfQBk4qC9FjNA35E5JhU,blockRazor,9,9
8vk6QpG93JSaQCSgnycBsv5qmfQBk4qC9FjNA35E5JhU,blockrazor,28,28
8vk6QpG93JSaQCSgnycBsv5qmfQBk4qC9FjNA35E5JhU,blocksprint,101,101
8vk6QpG93JSaQCSgnycBsv5qmfQBk4qC9FjNA35E5JhU,bloxroute,366,366
8vk6QpG93JSaQCSgnycBsv5qmfQBk4qC9FjNA35E5JhU,landX,95,95
8vk6QpG93JSaQCSgnycBsv5qmfQBk4qC9FjNA35E5JhU,stellium,353,353
8yjHdsCgx3bp2zEwGiWSMgwpFaCSzfYAHT1vk7KJBqhN,(none),942,0
8yjHdsCgx3bp2zEwGiWSMgwpFaCSzfYAHT1vk7KJBqhN,0slot,90,90
8yjHdsCgx3bp2zEwGiWSMgwpFaCSzfYAHT1vk7KJBqhN,AstraLane,87,87
8yjHdsCgx3bp2zEwGiWSMgwpFaCSzfYAHT1vk7KJBqhN,BloxRoute,2,2
8yjHdsCgx3bp2zEwGiWSMgwpFaCSzfYAHT1vk7KJBqhN,Falcon,241,241
8yjHdsCgx3bp2zEwGiWSMgwpFaCSzfYAHT1vk7KJBqhN,Helius,258,258
8yjHdsCgx3bp2zEwGiWSMgwpFaCSzfYAHT1vk7KJBqhN,Jito,144,143
8yjHdsCgx3bp2zEwGiWSMgwpFaCSzfYAHT1vk7KJBqhN,Moon,1,1
8yjHdsCgx3bp2zEwGiWSMgwpFaCSzfYAHT1vk7KJBqhN,Nextblock,30,30
8yjHdsCgx3bp2zEwGiWSMgwpFaCSzfYAHT1vk7KJBqhN,NodeOne,114,114
8yjHdsCgx3bp2zEwGiWSMgwpFaCSzfYAHT1vk7KJBqhN,Soyas,7,7
8yjHdsCgx3bp2zEwGiWSMgwpFaCSzfYAHT1vk7KJBqhN,Stellium,142,142
8yjHdsCgx3bp2zEwGiWSMgwpFaCSzfYAHT1vk7KJBqhN,Temporal,84,84
8yjHdsCgx3bp2zEwGiWSMgwpFaCSzfYAHT1vk7KJBqhN,blockRazor,4,4
8yjHdsCgx3bp2zEwGiWSMgwpFaCSzfYAHT1vk7KJBqhN,blockrazor,15,15
8yjHdsCgx3bp2zEwGiWSMgwpFaCSzfYAHT1vk7KJBqhN,blocksprint,74,74
8yjHdsCgx3bp2zEwGiWSMgwpFaCSzfYAHT1vk7KJBqhN,bloxroute,59,59
8yjHdsCgx3bp2zEwGiWSMgwpFaCSzfYAHT1vk7KJBqhN,landX,260,260
8yjHdsCgx3bp2zEwGiWSMgwpFaCSzfYAHT1vk7KJBqhN,stellium,368,368
91oPXTs2oq8VvJpQ5TnvXakFGnnJSpEB6HFWDtSctwMt,(none),1237,0
91oPXTs2oq8VvJpQ5TnvXakFGnnJSpEB6HFWDtSctwMt,0slot,121,121
91oPXTs2oq8VvJpQ5TnvXakFGnnJSpEB6HFWDtSctwMt,AstraLane,147,147
91oPXTs2oq8VvJpQ5TnvXakFGnnJSpEB6HFWDtSctwMt,BloxRoute,1,1
91oPXTs2oq8VvJpQ5TnvXakFGnnJSpEB6HFWDtSctwMt,Falcon,254,254
91oPXTs2oq8VvJpQ5TnvXakFGnnJSpEB6HFWDtSctwMt,Helius,355,355
91oPXTs2oq8VvJpQ5TnvXakFGnnJSpEB6HFWDtSctwMt,Jito,93,93
91oPXTs2oq8VvJpQ5TnvXakFGnnJSpEB6HFWDtSctwMt,Nextblock,52,52
91oPXTs2oq8VvJpQ5TnvXakFGnnJSpEB6HFWDtSctwMt,NodeOne,102,102
91oPXTs2oq8VvJpQ5TnvXakFGnnJSpEB6HFWDtSctwMt,Soyas,4,4
91oPXTs2oq8VvJpQ5TnvXakFGnnJSpEB6HFWDtSctwMt,Stellium,167,167
91oPXTs2oq8VvJpQ5TnvXakFGnnJSpEB6HFWDtSctwMt,Temporal,125,125
91oPXTs2oq8VvJpQ5TnvXakFGnnJSpEB6HFWDtSctwMt,blockRazor,4,4
91oPXTs2oq8VvJpQ5TnvXakFGnnJSpEB6HFWDtSctwMt,blockrazor,26,26
91oPXTs2oq8VvJpQ5TnvXakFGnnJSpEB6HFWDtSctwMt,blocksprint,140,140
91oPXTs2oq8VvJpQ5TnvXakFGnnJSpEB6HFWDtSctwMt,bloxroute,41,40
91oPXTs2oq8VvJpQ5TnvXakFGnnJSpEB6HFWDtSctwMt,landX,355,355
91oPXTs2oq8VvJpQ5TnvXakFGnnJSpEB6HFWDtSctwMt,stellium,586,586
93Q99nhdKjuSe6WNXgMBbC3s8QVQEAoHKt91PNRkUkMn,(none),754,0
93Q99nhdKjuSe6WNXgMBbC3s8QVQEAoHKt91PNRkUkMn,0slot,41,41
93Q99nhdKjuSe6WNXgMBbC3s8QVQEAoHKt91PNRkUkMn,AstraLane,92,92
93Q99nhdKjuSe6WNXgMBbC3s8QVQEAoHKt91PNRkUkMn,BloxRoute,1,1
93Q99nhdKjuSe6WNXgMBbC3s8QVQEAoHKt91PNRkUkMn,Falcon,125,125
93Q99nhdKjuSe6WNXgMBbC3s8QVQEAoHKt91PNRkUkMn,Helius,248,248
93Q99nhdKjuSe6WNXgMBbC3s8QVQEAoHKt91PNRkUkMn,Jito,66,66
93Q99nhdKjuSe6WNXgMBbC3s8QVQEAoHKt91PNRkUkMn,Nextblock,34,34
93Q99nhdKjuSe6WNXgMBbC3s8QVQEAoHKt91PNRkUkMn,NodeOne,45,45
93Q99nhdKjuSe6WNXgMBbC3s8QVQEAoHKt91PNRkUkMn,Soyas,4,4
93Q99nhdKjuSe6WNXgMBbC3s8QVQEAoHKt91PNRkUkMn,Stellium,92,92
93Q99nhdKjuSe6WNXgMBbC3s8QVQEAoHKt91PNRkUkMn,Temporal,63,63
93Q99nhdKjuSe6WNXgMBbC3s8QVQEAoHKt91PNRkUkMn,blockRazor,4,4
93Q99nhdKjuSe6WNXgMBbC3s8QVQEAoHKt91PNRkUkMn,blockrazor,12,12
93Q99nhdKjuSe6WNXgMBbC3s8QVQEAoHKt91PNRkUkMn,blocksprint,80,80
93Q99nhdKjuSe6WNXgMBbC3s8QVQEAoHKt91PNRkUkMn,bloxroute,33,33
93Q99nhdKjuSe6WNXgMBbC3s8QVQEAoHKt91PNRkUkMn,landX,264,264
93Q99nhdKjuSe6WNXgMBbC3s8QVQEAoHKt91PNRkUkMn,stellium,355,355
96XWbKem84optM8RLHhc8EYJQG8CCWA8F6oqWMPHDweN,(none),56,0
96XWbKem84optM8RLHhc8EYJQG8CCWA8F6oqWMPHDweN,0slot,8,8
96XWbKem84optM8RLHhc8EYJQG8CCWA8F6oqWMPHDweN,AstraLane,4,4
96XWbKem84optM8RLHhc8EYJQG8CCWA8F6oqWMPHDweN,Helius,3,3
96XWbKem84optM8RLHhc8EYJQG8CCWA8F6oqWMPHDweN,Jito,6,6
96XWbKem84optM8RLHhc8EYJQG8CCWA8F6oqWMPHDweN,Moon,1,1
96XWbKem84optM8RLHhc8EYJQG8CCWA8F6oqWMPHDweN,Nextblock,1,1
96XWbKem84optM8RLHhc8EYJQG8CCWA8F6oqWMPHDweN,NodeOne,1,1
96XWbKem84optM8RLHhc8EYJQG8CCWA8F6oqWMPHDweN,Soyas,1,1
96XWbKem84optM8RLHhc8EYJQG8CCWA8F6oqWMPHDweN,Temporal,1,1
96XWbKem84optM8RLHhc8EYJQG8CCWA8F6oqWMPHDweN,blockrazor,1,1
96XWbKem84optM8RLHhc8EYJQG8CCWA8F6oqWMPHDweN,blocksprint,2,2
97jbhVBYcSmwGXjrx5PPWXucDsVBqwyoQ6rzP3B6eeMt,(none),1578,0
97jbhVBYcSmwGXjrx5PPWXucDsVBqwyoQ6rzP3B6eeMt,0slot,125,125
97jbhVBYcSmwGXjrx5PPWXucDsVBqwyoQ6rzP3B6eeMt,AstraLane,337,337
97jbhVBYcSmwGXjrx5PPWXucDsVBqwyoQ6rzP3B6eeMt,BloxRoute,2,2
97jbhVBYcSmwGXjrx5PPWXucDsVBqwyoQ6rzP3B6eeMt,Falcon,432,432
97jbhVBYcSmwGXjrx5PPWXucDsVBqwyoQ6rzP3B6eeMt,Flashblock,1,1
97jbhVBYcSmwGXjrx5PPWXucDsVBqwyoQ6rzP3B6eeMt,Helius,492,492
97jbhVBYcSmwGXjrx5PPWXucDsVBqwyoQ6rzP3B6eeMt,Jito,127,127
97jbhVBYcSmwGXjrx5PPWXucDsVBqwyoQ6rzP3B6eeMt,Moon,1,1
97jbhVBYcSmwGXjrx5PPWXucDsVBqwyoQ6rzP3B6eeMt,Nextblock,62,62
97jbhVBYcSmwGXjrx5PPWXucDsVBqwyoQ6rzP3B6eeMt,NodeOne,96,96
97jbhVBYcSmwGXjrx5PPWXucDsVBqwyoQ6rzP3B6eeMt,Soyas,8,8
97jbhVBYcSmwGXjrx5PPWXucDsVBqwyoQ6rzP3B6eeMt,Stellium,300,300
97jbhVBYcSmwGXjrx5PPWXucDsVBqwyoQ6rzP3B6eeMt,Temporal,180,179
97jbhVBYcSmwGXjrx5PPWXucDsVBqwyoQ6rzP3B6eeMt,blockRazor,6,6
97jbhVBYcSmwGXjrx5PPWXucDsVBqwyoQ6rzP3B6eeMt,blockrazor,27,27
97jbhVBYcSmwGXjrx5PPWXucDsVBqwyoQ6rzP3B6eeMt,blocksprint,151,151
97jbhVBYcSmwGXjrx5PPWXucDsVBqwyoQ6rzP3B6eeMt,bloxroute,235,235
97jbhVBYcSmwGXjrx5PPWXucDsVBqwyoQ6rzP3B6eeMt,landX,200,200
97jbhVBYcSmwGXjrx5PPWXucDsVBqwyoQ6rzP3B6eeMt,stellium,608,608
99rG5AhkVagxJ7y8NpMAmy1h1u9GhT3h1Cimu2X3cwaJ,(none),487,0
99rG5AhkVagxJ7y8NpMAmy1h1u9GhT3h1Cimu2X3cwaJ,0slot,47,47
99rG5AhkVagxJ7y8NpMAmy1h1u9GhT3h1Cimu2X3cwaJ,AstraLane,73,73
99rG5AhkVagxJ7y8NpMAmy1h1u9GhT3h1Cimu2X3cwaJ,BloxRoute,1,1
99rG5AhkVagxJ7y8NpMAmy1h1u9GhT3h1Cimu2X3cwaJ,Falcon,177,177
99rG5AhkVagxJ7y8NpMAmy1h1u9GhT3h1Cimu2X3cwaJ,Flashblock,1,1
99rG5AhkVagxJ7y8NpMAmy1h1u9GhT3h1Cimu2X3cwaJ,Helius,217,217
99rG5AhkVagxJ7y8NpMAmy1h1u9GhT3h1Cimu2X3cwaJ,Jito,74,74
99rG5AhkVagxJ7y8NpMAmy1h1u9GhT3h1Cimu2X3cwaJ,Nextblock,32,32
99rG5AhkVagxJ7y8NpMAmy1h1u9GhT3h1Cimu2X3cwaJ,NodeOne,71,71
99rG5AhkVagxJ7y8NpMAmy1h1u9GhT3h1Cimu2X3cwaJ,Soyas,5,5
99rG5AhkVagxJ7y8NpMAmy1h1u9GhT3h1Cimu2X3cwaJ,Stellium,117,117
99rG5AhkVagxJ7y8NpMAmy1h1u9GhT3h1Cimu2X3cwaJ,Temporal,79,79
99rG5AhkVagxJ7y8NpMAmy1h1u9GhT3h1Cimu2X3cwaJ,blockrazor,19,19
99rG5AhkVagxJ7y8NpMAmy1h1u9GhT3h1Cimu2X3cwaJ,blocksprint,70,70
99rG5AhkVagxJ7y8NpMAmy1h1u9GhT3h1Cimu2X3cwaJ,bloxroute,46,46
99rG5AhkVagxJ7y8NpMAmy1h1u9GhT3h1Cimu2X3cwaJ,landX,181,181
99rG5AhkVagxJ7y8NpMAmy1h1u9GhT3h1Cimu2X3cwaJ,stellium,318,318
9AW87WqARQonyJYhx1G25fKfvjURFYVmHs79z1NUXDPD,(none),1383,0
9AW87WqARQonyJYhx1G25fKfvjURFYVmHs79z1NUXDPD,0slot,104,104
9AW87WqARQonyJYhx1G25fKfvjURFYVmHs79z1NUXDPD,AstraLane,161,161
9AW87WqARQonyJYhx1G25fKfvjURFYVmHs79z1NUXDPD,Astralane,1,1
9AW87WqARQonyJYhx1G25fKfvjURFYVmHs79z1NUXDPD,BloxRoute,8,8
9AW87WqARQonyJYhx1G25fKfvjURFYVmHs79z1NUXDPD,Falcon,302,302
9AW87WqARQonyJYhx1G25fKfvjURFYVmHs79z1NUXDPD,Helius,588,588
9AW87WqARQonyJYhx1G25fKfvjURFYVmHs79z1NUXDPD,Jito,134,134
9AW87WqARQonyJYhx1G25fKfvjURFYVmHs79z1NUXDPD,Nextblock,77,77
9AW87WqARQonyJYhx1G25fKfvjURFYVmHs79z1NUXDPD,NodeOne,72,72
