identity,leader_class,lane_a,name_a,lane_b,name_b,comparisons,a_wins,a_win_rate,matched_fee_comparisons,matched_fee_a_wins,matched_fee_a_win_rate
65pHd5P2VrehonT1cdJ2JUnq5wi3WUgfL3A8RhYH7Kg7,harmonic,2,helius,6,landx,9,3,0.3333333333333333,6,1,0.16666666666666666
65pHd5P2VrehonT1cdJ2JUnq5wi3WUgfL3A8RhYH7Kg7,harmonic,2,helius,7,tpu-quic,11,0,0.0,4,0,0.0
65pHd5P2VrehonT1cdJ2JUnq5wi3WUgfL3A8RhYH7Kg7,harmonic,2,helius,8,tpu-udp,4,0,0.0,3,0,0.0
65pHd5P2VrehonT1cdJ2JUnq5wi3WUgfL3A8RhYH7Kg7,harmonic,2,helius,9,stellium,4,1,0.25,3,1,0.3333333333333333
65pHd5P2VrehonT1cdJ2JUnq5wi3WUgfL3A8RhYH7Kg7,harmonic,2,helius,10,nodeone,5,0,0.0,3,0,0.0
65pHd5P2VrehonT1cdJ2JUnq5wi3WUgfL3A8RhYH7Kg7,harmonic,3,zeroslot,4,temporal,11,4,0.36363636363636365,6,2,0.3333333333333333
65pHd5P2VrehonT1cdJ2JUnq5wi3WUgfL3A8RhYH7Kg7,harmonic,3,zeroslot,5,astralane,3,3,1.0,2,2,1.0
65pHd5P2VrehonT1cdJ2JUnq5wi3WUgfL3A8RhYH7Kg7,harmonic,3,zeroslot,6,landx,7,1,0.14285714285714285,4,0,0.0
65pHd5P2VrehonT1cdJ2JUnq5wi3WUgfL3A8RhYH7Kg7,harmonic,3,zeroslot,7,tpu-quic,11,0,0.0,4,0,0.0
65pHd5P2VrehonT1cdJ2JUnq5wi3WUgfL3A8RhYH7Kg7,harmonic,3,zeroslot,8,tpu-udp,5,1,0.2,3,0,0.0
65pHd5P2VrehonT1cdJ2JUnq5wi3WUgfL3A8RhYH7Kg7,harmonic,3,zeroslot,9,stellium,4,2,0.5,3,1,0.3333333333333333
65pHd5P2VrehonT1cdJ2JUnq5wi3WUgfL3A8RhYH7Kg7,harmonic,3,zeroslot,10,nodeone,5,1,0.2,3,0,0.0
65pHd5P2VrehonT1cdJ2JUnq5wi3WUgfL3A8RhYH7Kg7,harmonic,4,temporal,5,astralane,14,11,0.7857142857142857,14,11,0.7857142857142857
65pHd5P2VrehonT1cdJ2JUnq5wi3WUgfL3A8RhYH7Kg7,harmonic,4,temporal,6,landx,11,9,0.8181818181818182,10,8,0.8
65pHd5P2VrehonT1cdJ2JUnq5wi3WUgfL3A8RhYH7Kg7,harmonic,4,temporal,7,tpu-quic,36,5,0.1388888888888889,27,5,0.18518518518518517
65pHd5P2VrehonT1cdJ2JUnq5wi3WUgfL3A8RhYH7Kg7,harmonic,4,temporal,8,tpu-udp,10,4,0.4,10,4,0.4
65pHd5P2VrehonT1cdJ2JUnq5wi3WUgfL3A8RhYH7Kg7,harmonic,4,temporal,9,stellium,7,6,0.8571428571428571,4,4,1.0
65pHd5P2VrehonT1cdJ2JUnq5wi3WUgfL3A8RhYH7Kg7,harmonic,4,temporal,10,nodeone,11,9,0.8181818181818182,7,6,0.8571428571428571
65pHd5P2VrehonT1cdJ2JUnq5wi3WUgfL3A8RhYH7Kg7,harmonic,5,astralane,6,landx,6,2,0.3333333333333333,6,2,0.3333333333333333
65pHd5P2VrehonT1cdJ2JUnq5wi3WUgfL3A8RhYH7Kg7,harmonic,5,astralane,7,tpu-quic,10,0,0.0,7,0,0.0
65pHd5P2VrehonT1cdJ2JUnq5wi3WUgfL3A8RhYH7Kg7,harmonic,5,astralane,9,stellium,4,3,0.75,3,2,0.6666666666666666
65pHd5P2VrehonT1cdJ2JUnq5wi3WUgfL3A8RhYH7Kg7,harmonic,5,astralane,10,nodeone,6,4,0.6666666666666666,5,3,0.6
65pHd5P2VrehonT1cdJ2JUnq5wi3WUgfL3A8RhYH7Kg7,harmonic,6,landx,7,tpu-quic,12,0,0.0,8,0,0.0
65pHd5P2VrehonT1cdJ2JUnq5wi3WUgfL3A8RhYH7Kg7,harmonic,6,landx,8,tpu-udp,4,0,0.0,4,0,0.0
65pHd5P2VrehonT1cdJ2JUnq5wi3WUgfL3A8RhYH7Kg7,harmonic,6,landx,9,stellium,5,3,0.6,4,2,0.5
65pHd5P2VrehonT1cdJ2JUnq5wi3WUgfL3A8RhYH7Kg7,harmonic,6,landx,10,nodeone,7,5,0.7142857142857143,6,5,0.8333333333333334
65pHd5P2VrehonT1cdJ2JUnq5wi3WUgfL3A8RhYH7Kg7,harmonic,7,tpu-quic,8,tpu-udp,13,8,0.6153846153846154,11,6,0.5454545454545454
65pHd5P2VrehonT1cdJ2JUnq5wi3WUgfL3A8RhYH7Kg7,harmonic,7,tpu-quic,9,stellium,7,7,1.0,3,3,1.0
65pHd5P2VrehonT1cdJ2JUnq5wi3WUgfL3A8RhYH7Kg7,harmonic,7,tpu-quic,10,nodeone,11,11,1.0,6,6,1.0
65pHd5P2VrehonT1cdJ2JUnq5wi3WUgfL3A8RhYH7Kg7,harmonic,9,stellium,10,nodeone,5,3,0.6,3,2,0.6666666666666666
6NDen7aDi65apHo8m1Vea4nuS6LyjQeM6pDNqcW4Q5Pg,prio,1,rpc,2,helius,10,5,0.5,4,3,0.75
6NDen7aDi65apHo8m1Vea4nuS6LyjQeM6pDNqcW4Q5Pg,prio,1,rpc,3,zeroslot,11,8,0.7272727272727273,5,5,1.0
6NDen7aDi65apHo8m1Vea4nuS6LyjQeM6pDNqcW4Q5Pg,prio,1,rpc,4,temporal,1,1,1.0,1,1,1.0
6NDen7aDi65apHo8m1Vea4nuS6LyjQeM6pDNqcW4Q5Pg,prio,1,rpc,5,astralane,1,1,1.0,1,1,1.0
6NDen7aDi65apHo8m1Vea4nuS6LyjQeM6pDNqcW4Q5Pg,prio,1,rpc,6,landx,10,7,0.7,7,5,0.7142857142857143
6NDen7aDi65apHo8m1Vea4nuS6LyjQeM6pDNqcW4Q5Pg,prio,1,rpc,7,tpu-quic,19,3,0.15789473684210525,5,0,0.0
6NDen7aDi65apHo8m1Vea4nuS6LyjQeM6pDNqcW4Q5Pg,prio,1,rpc,9,stellium,9,6,0.6666666666666666,3,2,0.6666666666666666
6NDen7aDi65apHo8m1Vea4nuS6LyjQeM6pDNqcW4Q5Pg,prio,1,rpc,10,nodeone,8,7,0.875,4,4,1.0
6NDen7aDi65apHo8m1Vea4nuS6LyjQeM6pDNqcW4Q5Pg,prio,2,helius,3,zeroslot,32,25,0.78125,20,17,0.85
6NDen7aDi65apHo8m1Vea4nuS6LyjQeM6pDNqcW4Q5Pg,prio,2,helius,4,temporal,3,1,0.3333333333333333,1,1,1.0
6NDen7aDi65apHo8m1Vea4nuS6LyjQeM6pDNqcW4Q5Pg,prio,2,helius,5,astralane,1,1,1.0,1,1,1.0
6NDen7aDi65apHo8m1Vea4nuS6LyjQeM6pDNqcW4Q5Pg,prio,2,helius,6,landx,29,17,0.5862068965517241,17,10,0.5882352941176471
6NDen7aDi65apHo8m1Vea4nuS6LyjQeM6pDNqcW4Q5Pg,prio,2,helius,7,tpu-quic,43,9,0.20930232558139536,1,0,0.0
6NDen7aDi65apHo8m1Vea4nuS6LyjQeM6pDNqcW4Q5Pg,prio,2,helius,9,stellium,28,16,0.5714285714285714,16,12,0.75
6NDen7aDi65apHo8m1Vea4nuS6LyjQeM6pDNqcW4Q5Pg,prio,2,helius,10,nodeone,26,11,0.4230769230769231,11,4,0.36363636363636365
6NDen7aDi65apHo8m1Vea4nuS6LyjQeM6pDNqcW4Q5Pg,prio,3,zeroslot,4,temporal,3,0,0.0,1,0,0.0
6NDen7aDi65apHo8m1Vea4nuS6LyjQeM6pDNqcW4Q5Pg,prio,3,zeroslot,5,astralane,1,0,0.0,1,0,0.0
6NDen7aDi65apHo8m1Vea4nuS6LyjQeM6pDNqcW4Q5Pg,prio,3,zeroslot,6,landx,25,18,0.72,12,9,0.75
6NDen7aDi65apHo8m1Vea4nuS6LyjQeM6pDNqcW4Q5Pg,prio,3,zeroslot,7,tpu-quic,43,5,0.11627906976744186,2,0,0.0
6NDen7aDi65apHo8m1Vea4nuS6LyjQeM6pDNqcW4Q5Pg,prio,3,zeroslot,9,stellium,26,20,0.7692307692307693,17,13,0.7647058823529411
6NDen7aDi65apHo8m1Vea4nuS6LyjQeM6pDNqcW4Q5Pg,prio,3,zeroslot,10,nodeone,21,11,0.5238095238095238,15,8,0.5333333333333333
6NDen7aDi65apHo8m1Vea4nuS6LyjQeM6pDNqcW4Q5Pg,prio,4,temporal,5,astralane,2,2,1.0,2,2,1.0
6NDen7aDi65apHo8m1Vea4nuS6LyjQeM6pDNqcW4Q5Pg,prio,4,temporal,6,landx,3,3,1.0,1,1,1.0
6NDen7aDi65apHo8m1Vea4nuS6LyjQeM6pDNqcW4Q5Pg,prio,4,temporal,7,tpu-quic,7,1,0.14285714285714285,2,0,0.0
6NDen7aDi65apHo8m1Vea4nuS6LyjQeM6pDNqcW4Q5Pg,prio,4,temporal,9,stellium,1,0,0.0,1,0,0.0
6NDen7aDi65apHo8m1Vea4nuS6LyjQeM6pDNqcW4Q5Pg,prio,4,temporal,10,nodeone,3,3,1.0,1,1,1.0
6NDen7aDi65apHo8m1Vea4nuS6LyjQeM6pDNqcW4Q5Pg,prio,5,astralane,6,landx,1,0,0.0,1,0,0.0
6NDen7aDi65apHo8m1Vea4nuS6LyjQeM6pDNqcW4Q5Pg,prio,5,astralane,7,tpu-quic,2,0,0.0,1,0,0.0
6NDen7aDi65apHo8m1Vea4nuS6LyjQeM6pDNqcW4Q5Pg,prio,5,astralane,9,stellium,1,0,0.0,1,0,0.0
6NDen7aDi65apHo8m1Vea4nuS6LyjQeM6pDNqcW4Q5Pg,prio,5,astralane,10,nodeone,1,1,1.0,1,1,1.0
6NDen7aDi65apHo8m1Vea4nuS6LyjQeM6pDNqcW4Q5Pg,prio,6,landx,7,tpu-quic,41,5,0.12195121951219512,5,0,0.0
6NDen7aDi65apHo8m1Vea4nuS6LyjQeM6pDNqcW4Q5Pg,prio,6,landx,9,stellium,33,10,0.30303030303030304,21,7,0.3333333333333333
6NDen7aDi65apHo8m1Vea4nuS6LyjQeM6pDNqcW4Q5Pg,prio,6,landx,10,nodeone,26,19,0.7307692307692307,16,11,0.6875
6NDen7aDi65apHo8m1Vea4nuS6LyjQeM6pDNqcW4Q5Pg,prio,7,tpu-quic,9,stellium,38,33,0.868421052631579,3,3,1.0
6NDen7aDi65apHo8m1Vea4nuS6LyjQeM6pDNqcW4Q5Pg,prio,7,tpu-quic,10,nodeone,34,28,0.8235294117647058,1,1,1.0
6NDen7aDi65apHo8m1Vea4nuS6LyjQeM6pDNqcW4Q5Pg,prio,9,stellium,10,nodeone,24,16,0.6666666666666666,11,8,0.7272727272727273
6Rk694kh1QTyQkirdb1uDZmS5xqG9bNaYtxx8d311Mr7,prio,1,rpc,2,helius,9,7,0.7777777777777778,3,3,1.0
6Rk694kh1QTyQkirdb1uDZmS5xqG9bNaYtxx8d311Mr7,prio,1,rpc,3,zeroslot,10,8,0.8,6,4,0.6666666666666666
6Rk694kh1QTyQkirdb1uDZmS5xqG9bNaYtxx8d311Mr7,prio,1,rpc,6,landx,7,6,0.8571428571428571,5,4,0.8
6Rk694kh1QTyQkirdb1uDZmS5xqG9bNaYtxx8d311Mr7,prio,1,rpc,7,tpu-quic,14,3,0.21428571428571427,5,0,0.0
6Rk694kh1QTyQkirdb1uDZmS5xqG9bNaYtxx8d311Mr7,prio,1,rpc,9,stellium,9,6,0.6666666666666666,3,3,1.0
6Rk694kh1QTyQkirdb1uDZmS5xqG9bNaYtxx8d311Mr7,prio,1,rpc,10,nodeone,7,6,0.8571428571428571,4,4,1.0
6Rk694kh1QTyQkirdb1uDZmS5xqG9bNaYtxx8d311Mr7,prio,2,helius,3,zeroslot,54,40,0.7407407407407407,27,19,0.7037037037037037
6Rk694kh1QTyQkirdb1uDZmS5xqG9bNaYtxx8d311Mr7,prio,2,helius,4,temporal,5,3,0.6,0,0,
6Rk694kh1QTyQkirdb1uDZmS5xqG9bNaYtxx8d311Mr7,prio,2,helius,5,astralane,1,1,1.0,0,0,
6Rk694kh1QTyQkirdb1uDZmS5xqG9bNaYtxx8d311Mr7,prio,2,helius,6,landx,33,18,0.5454545454545454,18,9,0.5
6Rk694kh1QTyQkirdb1uDZmS5xqG9bNaYtxx8d311Mr7,prio,2,helius,7,tpu-quic,70,6,0.08571428571428572,11,0,0.0
6Rk694kh1QTyQkirdb1uDZmS5xqG9bNaYtxx8d311Mr7,prio,2,helius,9,stellium,43,30,0.6976744186046512,28,17,0.6071428571428571
6Rk694kh1QTyQkirdb1uDZmS5xqG9bNaYtxx8d311Mr7,prio,2,helius,10,nodeone,30,10,0.3333333333333333,19,6,0.3157894736842105
6Rk694kh1QTyQkirdb1uDZmS5xqG9bNaYtxx8d311Mr7,prio,3,zeroslot,4,temporal,3,3,1.0,0,0,
6Rk694kh1QTyQkirdb1uDZmS5xqG9bNaYtxx8d311Mr7,prio,3,zeroslot,5,astralane,1,1,1.0,0,0,
6Rk694kh1QTyQkirdb1uDZmS5xqG9bNaYtxx8d311Mr7,prio,3,zeroslot,6,landx,37,28,0.7567567567567568,24,17,0.7083333333333334
6Rk694kh1QTyQkirdb1uDZmS5xqG9bNaYtxx8d311Mr7,prio,3,zeroslot,7,tpu-quic,69,9,0.13043478260869565,9,0,0.0
6Rk694kh1QTyQkirdb1uDZmS5xqG9bNaYtxx8d311Mr7,prio,3,zeroslot,9,stellium,45,31,0.6888888888888889,27,22,0.8148148148148148
6Rk694kh1QTyQkirdb1uDZmS5xqG9bNaYtxx8d311Mr7,prio,3,zeroslot,10,nodeone,26,7,0.2692307692307692,15,5,0.3333333333333333
6Rk694kh1QTyQkirdb1uDZmS5xqG9bNaYtxx8d311Mr7,prio,4,temporal,5,astralane,3,1,0.3333333333333333,3,1,0.3333333333333333
6Rk694kh1QTyQkirdb1uDZmS5xqG9bNaYtxx8d311Mr7,prio,4,temporal,6,landx,4,2,0.5,0,0,
6Rk694kh1QTyQkirdb1uDZmS5xqG9bNaYtxx8d311Mr7,prio,4,temporal,7,tpu-quic,11,2,0.18181818181818182,6,2,0.3333333333333333
6Rk694kh1QTyQkirdb1uDZmS5xqG9bNaYtxx8d311Mr7,prio,4,temporal,9,stellium,2,0,0.0,0,0,
6Rk694kh1QTyQkirdb1uDZmS5xqG9bNaYtxx8d311Mr7,prio,4,temporal,10,nodeone,3,1,0.3333333333333333,0,0,
6Rk694kh1QTyQkirdb1uDZmS5xqG9bNaYtxx8d311Mr7,prio,5,astralane,7,tpu-quic,3,0,0.0,2,0,0.0
6Rk694kh1QTyQkirdb1uDZmS5xqG9bNaYtxx8d311Mr7,prio,5,astralane,10,nodeone,1,0,0.0,0,0,
6Rk694kh1QTyQkirdb1uDZmS5xqG9bNaYtxx8d311Mr7,prio,6,landx,7,tpu-quic,60,4,0.06666666666666667,6,0,0.0
6Rk694kh1QTyQkirdb1uDZmS5xqG9bNaYtxx8d311Mr7,prio,6,landx,9,stellium,45,17,0.37777777777777777,28,12,0.42857142857142855
6Rk694kh1QTyQkirdb1uDZmS5xqG9bNaYtxx8d311Mr7,prio,6,landx,10,nodeone,28,20,0.7142857142857143,14,10,0.7142857142857143
6Rk694kh1QTyQkirdb1uDZmS5xqG9bNaYtxx8d311Mr7,prio,7,tpu-quic,9,stellium,63,57,0.9047619047619048,11,11,1.0
6Rk694kh1QTyQkirdb1uDZmS5xqG9bNaYtxx8d311Mr7,prio,7,tpu-quic,10,nodeone,40,35,0.875,5,4,0.8
6Rk694kh1QTyQkirdb1uDZmS5xqG9bNaYtxx8d311Mr7,prio,9,stellium,10,nodeone,29,19,0.6551724137931034,16,10,0.625
6TkKqq15wXjqEjNg9zqTKADwuVATR9dW3rkNnsYme1ea,prio,1,rpc,2,helius,122,88,0.7213114754098361,62,52,0.8387096774193549
6TkKqq15wXjqEjNg9zqTKADwuVATR9dW3rkNnsYme1ea,prio,1,rpc,3,zeroslot,122,87,0.7131147540983607,67,54,0.8059701492537313
6TkKqq15wXjqEjNg9zqTKADwuVATR9dW3rkNnsYme1ea,prio,1,rpc,4,temporal,14,13,0.9285714285714286,7,6,0.8571428571428571
6TkKqq15wXjqEjNg9zqTKADwuVATR9dW3rkNnsYme1ea,prio,1,rpc,5,astralane,3,2,0.6666666666666666,3,2,0.6666666666666666
6TkKqq15wXjqEjNg9zqTKADwuVATR9dW3rkNnsYme1ea,prio,1,rpc,6,landx,117,91,0.7777777777777778,69,57,0.8260869565217391
6TkKqq15wXjqEjNg9zqTKADwuVATR9dW3rkNnsYme1ea,prio,1,rpc,7,tpu-quic,210,59,0.28095238095238095,74,21,0.28378378378378377
6TkKqq15wXjqEjNg9zqTKADwuVATR9dW3rkNnsYme1ea,prio,1,rpc,9,stellium,86,65,0.7558139534883721,31,26,0.8387096774193549
6TkKqq15wXjqEjNg9zqTKADwuVATR9dW3rkNnsYme1ea,prio,1,rpc,10,nodeone,71,56,0.7887323943661971,35,30,0.8571428571428571
6TkKqq15wXjqEjNg9zqTKADwuVATR9dW3rkNnsYme1ea,prio,2,helius,3,zeroslot,412,309,0.75,251,192,0.7649402390438247
6TkKqq15wXjqEjNg9zqTKADwuVATR9dW3rkNnsYme1ea,prio,2,helius,4,temporal,49,31,0.6326530612244898,10,5,0.5
6TkKqq15wXjqEjNg9zqTKADwuVATR9dW3rkNnsYme1ea,prio,2,helius,5,astralane,6,4,0.6666666666666666,1,0,0.0
6TkKqq15wXjqEjNg9zqTKADwuVATR9dW3rkNnsYme1ea,prio,2,helius,6,landx,351,141,0.4017094017094017,218,80,0.3669724770642202
6TkKqq15wXjqEjNg9zqTKADwuVATR9dW3rkNnsYme1ea,prio,2,helius,7,tpu-quic,596,91,0.15268456375838926,84,9,0.10714285714285714
6TkKqq15wXjqEjNg9zqTKADwuVATR9dW3rkNnsYme1ea,prio,2,helius,9,stellium,290,149,0.5137931034482759,164,81,0.49390243902439024
6TkKqq15wXjqEjNg9zqTKADwuVATR9dW3rkNnsYme1ea,prio,2,helius,10,nodeone,286,80,0.27972027972027974,182,45,0.24725274725274726
6TkKqq15wXjqEjNg9zqTKADwuVATR9dW3rkNnsYme1ea,prio,3,zeroslot,4,temporal,43,26,0.6046511627906976,11,7,0.6363636363636364
6TkKqq15wXjqEjNg9zqTKADwuVATR9dW3rkNnsYme1ea,prio,3,zeroslot,5,astralane,9,5,0.5555555555555556,2,2,1.0
6TkKqq15wXjqEjNg9zqTKADwuVATR9dW3rkNnsYme1ea,prio,3,zeroslot,6,landx,343,215,0.6268221574344023,193,122,0.6321243523316062
6TkKqq15wXjqEjNg9zqTKADwuVATR9dW3rkNnsYme1ea,prio,3,zeroslot,7,tpu-quic,573,74,0.12914485165794065,78,11,0.14102564102564102
6TkKqq15wXjqEjNg9zqTKADwuVATR9dW3rkNnsYme1ea,prio,3,zeroslot,9,stellium,322,232,0.7204968944099379,186,138,0.7419354838709677
6TkKqq15wXjqEjNg9zqTKADwuVATR9dW3rkNnsYme1ea,prio,3,zeroslot,10,nodeone,257,118,0.4591439688715953,138,63,0.45652173913043476
6TkKqq15wXjqEjNg9zqTKADwuVATR9dW3rkNnsYme1ea,prio,4,temporal,5,astralane,18,7,0.3888888888888889,18,7,0.3888888888888889
6TkKqq15wXjqEjNg9zqTKADwuVATR9dW3rkNnsYme1ea,prio,4,temporal,6,landx,33,13,0.3939393939393939,13,5,0.38461538461538464
6TkKqq15wXjqEjNg9zqTKADwuVATR9dW3rkNnsYme1ea,prio,4,temporal,7,tpu-quic,106,12,0.11320754716981132,43,10,0.23255813953488372
6TkKqq15wXjqEjNg9zqTKADwuVATR9dW3rkNnsYme1ea,prio,4,temporal,9,stellium,31,14,0.45161290322580644,8,5,0.625
6TkKqq15wXjqEjNg9zqTKADwuVATR9dW3rkNnsYme1ea,prio,4,temporal,10,nodeone,25,14,0.56,6,3,0.5
6TkKqq15wXjqEjNg9zqTKADwuVATR9dW3rkNnsYme1ea,prio,5,astralane,6,landx,5,0,0.0,3,0,0.0
6TkKqq15wXjqEjNg9zqTKADwuVATR9dW3rkNnsYme1ea,prio,5,astralane,7,tpu-quic,17,1,0.058823529411764705,7,1,0.14285714285714285
6TkKqq15wXjqEjNg9zqTKADwuVATR9dW3rkNnsYme1ea,prio,5,astralane,9,stellium,6,3,0.5,2,1,0.5
6TkKqq15wXjqEjNg9zqTKADwuVATR9dW3rkNnsYme1ea,prio,5,astralane,10,nodeone,5,0,0.0,2,0,0.0
6TkKqq15wXjqEjNg9zqTKADwuVATR9dW3rkNnsYme1ea,prio,6,landx,7,tpu-quic,552,61,0.1105072463768116,97,13,0.13402061855670103
6TkKqq15wXjqEjNg9zqTKADwuVATR9dW3rkNnsYme1ea,prio,6,landx,9,stellium,343,103,0.30029154518950435,210,71,0.3380952380952381
6TkKqq15wXjqEjNg9zqTKADwuVATR9dW3rkNnsYme1ea,prio,6,landx,10,nodeone,299,238,0.7959866220735786,192,155,0.8072916666666666
6TkKqq15wXjqEjNg9zqTKADwuVATR9dW3rkNnsYme1ea,prio,7,tpu-quic,9,stellium,487,426,0.8747433264887063,47,40,0.851063829787234
6TkKqq15wXjqEjNg9zqTKADwuVATR9dW3rkNnsYme1ea,prio,7,tpu-quic,10,nodeone,415,376,0.9060240963855422,44,38,0.8636363636363636
6TkKqq15wXjqEjNg9zqTKADwuVATR9dW3rkNnsYme1ea,prio,9,stellium,10,nodeone,282,200,0.7092198581560284,149,107,0.7181208053691275
6WgdYhhGE53WrZ7ywJA15hBVkw7CRbQ8yDBBTwmBtAHN,prio,1,rpc,2,helius,381,254,0.6666666666666666,186,156,0.8387096774193549
6WgdYhhGE53WrZ7ywJA15hBVkw7CRbQ8yDBBTwmBtAHN,prio,1,rpc,3,zeroslot,379,270,0.712401055408971,180,147,0.8166666666666667
6WgdYhhGE53WrZ7ywJA15hBVkw7CRbQ8yDBBTwmBtAHN,prio,1,rpc,4,temporal,29,22,0.7586206896551724,20,15,0.75
6WgdYhhGE53WrZ7ywJA15hBVkw7CRbQ8yDBBTwmBtAHN,prio,1,rpc,5,astralane,10,9,0.9,9,8,0.8888888888888888
6WgdYhhGE53WrZ7ywJA15hBVkw7CRbQ8yDBBTwmBtAHN,prio,1,rpc,6,landx,357,269,0.7535014005602241,223,178,0.7982062780269058
6WgdYhhGE53WrZ7ywJA15hBVkw7CRbQ8yDBBTwmBtAHN,prio,1,rpc,7,tpu-quic,511,94,0.18395303326810175,135,37,0.2740740740740741
6WgdYhhGE53WrZ7ywJA15hBVkw7CRbQ8yDBBTwmBtAHN,prio,1,rpc,9,stellium,261,192,0.735632183908046,121,107,0.8842975206611571
6WgdYhhGE53WrZ7ywJA15hBVkw7CRbQ8yDBBTwmBtAHN,prio,1,rpc,10,nodeone,276,199,0.7210144927536232,163,124,0.7607361963190185
6WgdYhhGE53WrZ7ywJA15hBVkw7CRbQ8yDBBTwmBtAHN,prio,2,helius,3,zeroslot,860,651,0.7569767441860465,498,375,0.7530120481927711
6WgdYhhGE53WrZ7ywJA15hBVkw7CRbQ8yDBBTwmBtAHN,prio,2,helius,4,temporal,80,31,0.3875,14,5,0.35714285714285715
6WgdYhhGE53WrZ7ywJA15hBVkw7CRbQ8yDBBTwmBtAHN,prio,2,helius,5,astralane,19,5,0.2631578947368421,7,3,0.42857142857142855
6WgdYhhGE53WrZ7ywJA15hBVkw7CRbQ8yDBBTwmBtAHN,prio,2,helius,6,landx,773,295,0.3816300129366106,455,156,0.34285714285714286
6WgdYhhGE53WrZ7ywJA15hBVkw7CRbQ8yDBBTwmBtAHN,prio,2,helius,7,tpu-quic,959,54,0.056308654848800835,92,2,0.021739130434782608
6WgdYhhGE53WrZ7ywJA15hBVkw7CRbQ8yDBBTwmBtAHN,prio,2,helius,9,stellium,675,339,0.5022222222222222,390,195,0.5
6WgdYhhGE53WrZ7ywJA15hBVkw7CRbQ8yDBBTwmBtAHN,prio,2,helius,10,nodeone,736,163,0.22146739130434784,428,87,0.20327102803738317
6WgdYhhGE53WrZ7ywJA15hBVkw7CRbQ8yDBBTwmBtAHN,prio,3,zeroslot,4,temporal,80,19,0.2375,15,3,0.2
6WgdYhhGE53WrZ7ywJA15hBVkw7CRbQ8yDBBTwmBtAHN,prio,3,zeroslot,5,astralane,17,5,0.29411764705882354,4,0,0.0
6WgdYhhGE53WrZ7ywJA15hBVkw7CRbQ8yDBBTwmBtAHN,prio,3,zeroslot,6,landx,760,458,0.6026315789473684,429,244,0.5687645687645687
6WgdYhhGE53WrZ7ywJA15hBVkw7CRbQ8yDBBTwmBtAHN,prio,3,zeroslot,7,tpu-quic,951,32,0.033648790746582544,89,2,0.02247191011235955
6WgdYhhGE53WrZ7ywJA15hBVkw7CRbQ8yDBBTwmBtAHN,prio,3,zeroslot,9,stellium,704,492,0.6988636363636364,427,305,0.7142857142857143
6WgdYhhGE53WrZ7ywJA15hBVkw7CRbQ8yDBBTwmBtAHN,prio,3,zeroslot,10,nodeone,671,255,0.38002980625931443,384,145,0.3776041666666667
6WgdYhhGE53WrZ7ywJA15hBVkw7CRbQ8yDBBTwmBtAHN,prio,4,temporal,5,astralane,35,14,0.4,35,14,0.4
6WgdYhhGE53WrZ7ywJA15hBVkw7CRbQ8yDBBTwmBtAHN,prio,4,temporal,6,landx,80,58,0.725,22,16,0.7272727272727273
6WgdYhhGE53WrZ7ywJA15hBVkw7CRbQ8yDBBTwmBtAHN,prio,4,temporal,7,tpu-quic,158,18,0.11392405063291139,67,17,0.2537313432835821
6WgdYhhGE53WrZ7ywJA15hBVkw7CRbQ8yDBBTwmBtAHN,prio,4,temporal,9,stellium,74,49,0.6621621621621622,12,8,0.6666666666666666
6WgdYhhGE53WrZ7ywJA15hBVkw7CRbQ8yDBBTwmBtAHN,prio,4,temporal,10,nodeone,68,49,0.7205882352941176,17,12,0.7058823529411765
6WgdYhhGE53WrZ7ywJA15hBVkw7CRbQ8yDBBTwmBtAHN,prio,5,astralane,6,landx,20,17,0.85,10,9,0.9
6WgdYhhGE53WrZ7ywJA15hBVkw7CRbQ8yDBBTwmBtAHN,prio,5,astralane,7,tpu-quic,31,3,0.0967741935483871,13,3,0.23076923076923078
6WgdYhhGE53WrZ7ywJA15hBVkw7CRbQ8yDBBTwmBtAHN,prio,5,astralane,9,stellium,17,10,0.5882352941176471,7,5,0.7142857142857143
6WgdYhhGE53WrZ7ywJA15hBVkw7CRbQ8yDBBTwmBtAHN,prio,5,astralane,10,nodeone,15,12,0.8,9,7,0.7777777777777778
6WgdYhhGE53WrZ7ywJA15hBVkw7CRbQ8yDBBTwmBtAHN,prio,6,landx,7,tpu-quic,920,37,0.04021739130434782,99,4,0.04040404040404041
6WgdYhhGE53WrZ7ywJA15hBVkw7CRbQ8yDBBTwmBtAHN,prio,6,landx,9,stellium,741,224,0.30229419703103916,417,134,0.3213429256594724
6WgdYhhGE53WrZ7ywJA15hBVkw7CRbQ8yDBBTwmBtAHN,prio,6,landx,10,nodeone,753,571,0.7583001328021248,474,342,0.7215189873417721
6WgdYhhGE53WrZ7ywJA15hBVkw7CRbQ8yDBBTwmBtAHN,prio,7,tpu-quic,9,stellium,815,777,0.9533742331288344,54,52,0.9629629629629629
6WgdYhhGE53WrZ7ywJA15hBVkw7CRbQ8yDBBTwmBtAHN,prio,7,tpu-quic,10,nodeone,828,792,0.9565217391304348,72,70,0.9722222222222222
6WgdYhhGE53WrZ7ywJA15hBVkw7CRbQ8yDBBTwmBtAHN,prio,9,stellium,10,nodeone,688,444,0.6453488372093024,404,254,0.6287128712871287
6XKqyUVUcpe3CNucjF6gk5zonJDqNGvob6kaTy4Ps1U,prio,1,rpc,2,helius,72,52,0.7222222222222222,29,27,0.9310344827586207
